Date,AAPL,MSFT,NVDA,GOOGL,CRM,ADBE,INTC,ORCL,IBM,AMD,QCOM,ADSK,PANW,SNPS,CDNS,ANET,NOW,FTNT,WDAY,TEAM,NET,DOCU,ZM,CRWD,ZS,OKTA,TWLO,JPM,BAC,GS,V,AXP,COF,MS,SCHW,TROW,BK,STT,BLK,KEY,RF,CFG,FITB,HBAN,JNJ,UNH,PFE,ABBV,CI,HUM,BMY,GILD,REGN,ILMN,ZTS,VRTX,EXAS,HSIC,TECH,AMZN,HD,MCD,EBAY,BBY,F,GM,DG,DLTR,ROST,TJX,LULU,MAR,HLT,KMX,ULTA,DHI,LEN,PG,KO,WMT,MDLZ,KMB,TGT,HSY,GIS,CL,EL,CLX,ADM,STZ,XOM,CVX,COP,HAL,SLB,OXY,EOG,VLO,MPC,APA,DVN,CAT,BA,GE,DAL,LUV,MMM,DE,EMR,ETN,ITW,ROK,PH,CMI,FDX,UPS,PWR,URI,JCI,META,NFLX,DIS,T,CMCSA,CHTR,EA,TTWO,WBD,LYV,OMC,LIN,NEM,FCX,DOW,APD,ECL,SHW,NUE,DD,PPG,AA,VMC,MLM,NEE,DUK,SO,AEP,EXC,SRE,ED,PPL,D,XEL,WEC,ES,SPG,PLD,O,WELL,AVB,EQR,DLR,VTR,PSA,ARE
2023-12-28,193.580002,375.279999,49.521999,140.229996,265.579987,595.520020,50.389999,106.250000,163.750000,148.759995,145.860001,244.910004,147.789993,517.409973,273.239990,59.242500,140.492004,59.400002,276.079987,241.220001,84.680000,60.200001,73.089996,256.130005,224.440002,91.330002,77.169998,170.300003,33.880001,386.410004,260.399994,187.800003,132.020004,93.639999,69.550003,109.010002,52.220001,78.419998,814.409973,14.540000,19.549999,33.570000,34.799999,12.810000,156.580002,524.900024,28.790001,154.750000,299.399994,455.609985,51.220001,81.139999,881.700012,138.258759,197.160004,409.269989,75.720001,76.059998,78.220001,153.380005,347.359985,295.839996,43.470001,78.459999,12.340000,36.200001,135.550003,142.289993,138.199997,93.239998,509.220001,224.080002,181.740005,77.839996,486.839996,151.979996,144.414322,145.729996,58.750000,52.523335,72.260002,120.820000,142.539993,184.110001,64.970001,79.239998,147.550003,142.059998,72.269997,242.160004,100.190002,149.770004,116.500000,36.209999,52.240002,59.970001,121.330002,130.089996,146.880005,36.099998,45.759998,296.880005,260.350006,102.410217,40.630001,29.379999,91.714050,399.260010,97.089996,240.750000,261.880005,310.619995,461.959991,240.580002,253.580002,157.309998,216.470001,578.690002,57.700001,358.320007,49.050999,90.400002,16.740000,41.349579,392.390015,136.759995,161.470001,11.690000,94.050003,86.730003,409.769989,41.700001,43.020000,55.230000,274.230011,198.869995,312.839996,175.190002,32.234310,150.380005,34.549999,225.440002,498.239990,61.020000,96.919998,70.160004,81.330002,35.849998,74.669998,90.650002,27.150000,47.060001,61.889999,84.050003,61.959999,144.279999,135.190002,58.580002,91.160004,189.600006,62.500000,136.119995,50.950001,307.799988,128.899994
2023-12-29,192.529999,376.040009,49.521999,139.690002,263.140015,596.599976,50.250000,105.430000,163.550003,147.410004,144.630005,243.479996,147.440002,514.909973,272.369995,58.877499,141.298004,58.529999,276.059998,237.860001,83.260002,59.450001,71.910004,255.320007,221.559998,90.529999,75.870003,170.100006,33.669998,385.769989,260.350006,187.339996,131.119995,93.250000,68.800003,107.690002,52.049999,77.459999,811.799988,14.400000,19.379999,33.139999,34.490002,12.720000,156.740005,526.469971,28.790001,154.970001,299.450012,457.809998,51.310001,81.010002,878.289978,135.447464,197.369995,406.890015,73.980003,75.709999,77.160004,151.940002,346.549988,296.510010,43.619999,78.279999,12.190000,35.919998,135.949997,142.050003,138.389999,93.809998,511.290009,225.509995,182.089996,76.739998,489.989990,151.979996,144.278793,146.539993,58.930000,52.549999,72.430000,121.510002,142.419998,186.440002,65.139999,79.709999,146.250000,142.589996,72.220001,241.750000,99.980003,149.160004,116.070000,36.150002,52.040001,59.709999,120.949997,130.000000,148.360001,35.880001,45.299999,295.670013,260.660004,101.859535,40.230000,28.879999,91.404678,399.869995,97.330002,240.820007,261.940002,310.480011,460.700012,239.570007,252.970001,157.229996,215.800003,573.419983,57.639999,353.959991,48.688000,90.290001,16.780001,41.096531,388.679993,136.809998,160.949997,11.380000,93.599998,86.510002,410.709991,41.389999,42.570000,54.840000,273.799988,198.350006,311.899994,174.039993,32.188286,149.550003,34.000000,227.009995,498.910004,60.740002,97.040001,70.120003,81.220001,35.900002,74.730003,90.970001,27.100000,47.000000,61.910000,84.169998,61.720001,142.639999,133.300003,57.419998,90.169998,187.220001,61.160000,134.580002,49.840000,305.000000,126.769997
2024-01-02,185.639999,370.869995,48.167999,138.169998,256.130005,580.070007,47.799999,104.059998,161.500000,138.580002,140.229996,234.119995,144.460007,498.970001,262.899994,57.889999,137.503998,57.779999,268.279999,226.669998,79.349998,57.020000,69.150002,246.889999,212.369995,87.000000,71.129997,172.080002,33.900002,388.299988,258.869995,188.309998,132.110001,93.900002,69.099998,107.910004,52.380001,77.750000,800.299988,14.610000,19.500000,33.509998,34.779999,12.860000,159.970001,539.340027,29.730000,159.820007,310.100006,470.100006,52.759998,83.239998,905.000000,133.861862,196.570007,410.910004,73.769997,75.559998,76.709999,149.929993,345.079987,297.040009,43.869999,77.260002,12.160000,36.049999,140.429993,142.539993,137.679993,93.279999,505.380005,221.839996,180.070007,76.199997,486.609985,149.880005,142.749268,148.740005,59.820000,53.096668,73.839996,122.360001,143.100006,192.029999,66.750000,80.720001,145.449997,144.690002,72.760002,243.889999,102.360001,149.479996,117.589996,36.119999,51.980000,60.049999,121.599998,130.660004,152.360001,36.110001,45.840000,292.709991,251.759995,100.518753,40.450001,28.480000,91.973244,400.910004,95.879997,238.899994,260.589996,306.380005,458.609985,241.179993,252.240005,158.339996,209.270004,567.099976,57.080002,346.290009,46.849998,90.709999,17.250000,40.927834,391.510010,135.779999,159.259995,11.660000,91.809998,87.250000,409.579987,40.910000,42.090000,55.330002,273.470001,198.199997,304.910004,175.429993,32.430962,147.279999,33.310001,223.600006,491.029999,61.570000,97.809998,70.849998,83.180000,36.470001,75.820000,92.410004,27.510000,48.509998,63.470001,86.320000,63.740002,143.029999,134.619995,58.570000,90.239998,188.169998,62.150002,135.229996,50.570000,311.829987,129.309998
2024-01-03,184.250000,370.600006,47.569000,138.919998,251.839996,571.789978,47.049999,102.459999,160.100006,135.320007,137.600006,227.190002,143.235001,492.399994,257.279999,57.349998,135.059998,57.849998,268.410004,220.050003,76.389999,55.029999,67.169998,244.360001,210.240005,83.870003,68.839996,171.330002,33.529999,381.790009,257.980011,186.320007,130.720001,91.910004,67.050003,106.290001,51.799999,77.300003,784.150024,14.180000,18.799999,32.139999,33.980000,12.520000,160.970001,542.030029,29.730000,160.460007,303.660004,464.519989,52.299999,83.480003,917.559998,126.789886,192.929993,410.709991,69.940002,74.620003,72.139999,148.470001,338.260010,294.390015,43.549999,75.430000,11.710000,35.270000,131.279999,136.720001,134.770004,91.699997,498.019989,219.039993,178.919998,72.529999,473.820007,147.949997,141.006775,147.839996,59.959999,53.099998,73.279999,121.739998,138.669998,191.839996,66.730003,79.889999,138.660004,141.520004,73.129997,241.419998,103.220001,152.330002,119.930000,36.570000,52.650002,60.610001,124.980003,133.740005,157.889999,36.750000,46.810001,284.299988,243.910004,99.010376,38.740002,27.309999,90.125420,393.350006,94.680000,233.100006,258.299988,303.859985,450.679993,237.720001,247.639999,157.539993,201.740005,547.159973,56.040001,344.470001,47.026001,91.650002,17.230000,40.590439,386.670013,135.710007,158.399994,11.300000,89.360001,84.989998,408.709991,40.000000,41.369999,54.630001,270.859985,196.119995,296.769989,176.570007,32.225941,145.619995,31.490000,219.330002,482.000000,61.990002,98.779999,72.239998,83.379997,36.180000,76.010002,93.000000,27.660000,48.430000,63.580002,86.610001,64.290001,140.089996,130.520004,57.730000,88.910004,183.289993,60.660000,133.509995,49.650002,303.010010,125.349998
2024-01-04,181.910004,367.940002,47.998001,136.389999,251.240005,567.049988,46.869999,102.589996,160.860001,136.009995,136.169998,228.919998,141.649994,490.179993,255.919998,57.639999,134.373993,58.389999,267.079987,222.820007,76.830002,54.970001,66.900002,245.649994,210.330002,83.370003,68.489998,171.410004,33.799999,382.950012,259.609985,187.139999,129.770004,92.150002,66.889999,106.059998,52.009998,77.379997,785.950012,14.330000,18.969999,32.320000,34.419998,12.730000,160.630005,545.419983,29.090000,161.460007,306.220001,466.540009,52.040001,84.480003,912.169983,127.850197,194.039993,416.149994,71.230003,74.800003,72.419998,144.570007,338.589996,291.739990,42.529999,75.300003,11.680000,35.490002,134.759995,136.179993,135.270004,92.779999,496.000000,220.020004,178.750000,71.830002,468.920013,147.690002,140.435623,148.649994,59.759998,52.586666,73.279999,122.529999,140.250000,190.500000,65.739998,80.339996,138.720001,142.449997,71.750000,242.330002,102.320000,150.660004,116.480003,35.779999,51.689999,59.119999,121.019997,130.309998,153.399994,34.049999,45.630001,286.100006,244.940002,99.489227,39.200001,27.930000,90.443146,392.390015,95.099998,234.479996,259.380005,304.670013,452.059998,235.880005,245.289993,156.990005,200.070007,548.859985,56.720001,347.119995,47.466999,90.559998,17.150000,39.953140,375.750000,135.970001,158.860001,11.350000,89.040001,85.089996,408.589996,40.119999,41.549999,54.189999,270.250000,195.490005,295.769989,172.070007,32.033474,144.910004,31.129999,220.679993,486.070007,61.799999,98.489998,71.709999,83.389999,36.020000,75.959999,93.250000,27.620001,48.200001,63.730000,85.919998,62.889999,140.259995,130.289993,57.689999,88.699997,183.589996,60.750000,131.779999,49.259998,300.179993,125.669998
2024-01-05,181.179993,367.750000,49.097000,135.729996,251.119995,564.599976,46.889999,102.730003,159.160004,138.580002,136.729996,229.520004,141.464996,484.809998,252.710007,57.730000,135.231995,58.340000,265.799988,226.100006,76.279999,54.639999,66.959999,247.460007,209.809998,82.459999,69.029999,172.270004,34.430000,386.440002,259.690002,189.059998,132.419998,93.239998,67.230003,106.169998,52.389999,78.209999,782.830017,14.640000,19.389999,33.369999,35.400002,13.000000,161.130005,537.380005,29.469999,162.139999,313.589996,458.269989,52.230000,83.309998,913.169983,126.926071,194.850006,416.500000,73.199997,73.900002,71.089996,145.240005,342.940002,288.989990,42.790001,75.830002,11.850000,35.990002,135.759995,136.289993,134.500000,91.709999,491.100006,222.419998,180.500000,73.000000,471.119995,148.630005,141.597290,147.419998,59.669998,52.236668,73.089996,122.250000,140.750000,187.639999,64.989998,79.980003,137.300003,141.289993,70.809998,247.529999,102.629997,150.399994,116.529999,35.970001,51.860001,58.939999,120.379997,129.000000,152.500000,34.340000,45.939999,288.929993,249.000000,100.790108,40.540001,29.150000,90.794312,395.959991,95.470001,234.860001,257.959991,305.049988,453.549988,238.160004,246.809998,158.720001,199.080002,541.390015,57.180000,351.950012,47.405998,90.900002,17.469999,40.337395,372.200012,135.610001,158.210007,11.200000,89.209999,85.879997,409.119995,40.340000,41.410000,54.820000,270.149994,195.250000,296.679993,170.570007,32.087868,145.940002,32.130001,221.619995,486.799988,62.080002,98.540001,71.610001,84.070000,36.310001,76.430000,93.519997,27.750000,49.040001,63.730000,86.239998,62.070000,140.649994,130.559998,57.919998,88.519997,182.669998,60.700001,130.830002,48.680000,298.609985,126.510002
2024-01-08,185.559998,374.690002,52.252998,138.839996,260.869995,580.549988,48.450001,104.660004,161.139999,146.179993,139.029999,235.449997,144.750000,499.980011,261.910004,61.462502,139.251999,61.259998,272.940002,235.589996,79.639999,55.660000,68.389999,261.279999,218.100006,83.860001,73.639999,172.020004,34.160000,388.859985,262.540009,189.210007,133.710007,93.510002,67.800003,106.930000,52.700001,78.430000,797.190002,14.700000,19.510000,33.599998,35.639999,13.090000,161.529999,536.520020,29.580000,161.429993,313.630005,460.739990,51.790001,83.989998,902.880005,130.019455,196.149994,419.119995,70.570000,75.389999,72.910004,149.100006,347.929993,291.899994,42.840000,75.540001,11.970000,36.700001,134.220001,137.570007,135.809998,92.820000,491.480011,228.229996,182.199997,73.010002,482.959991,152.279999,144.540176,148.690002,60.110001,52.750000,73.709999,123.209999,141.729996,191.449997,64.639999,80.400002,139.029999,142.229996,71.059998,250.000000,100.919998,149.500000,114.500000,35.209999,50.320000,58.270000,117.769997,129.270004,156.259995,33.730000,45.529999,292.250000,229.000000,102.378288,41.630001,29.120001,91.020065,397.980011,95.769997,238.979996,257.220001,306.059998,458.690002,241.169998,248.589996,159.919998,205.570007,550.830017,57.200001,358.660004,48.502998,91.550003,17.320000,40.984066,378.869995,136.460007,158.539993,11.400000,90.220001,88.220001,408.290009,40.230000,42.200001,55.080002,272.839996,195.979996,299.470001,172.750000,32.079498,147.389999,31.730000,224.000000,496.640015,62.919998,99.389999,72.160004,84.510002,36.689999,76.959999,93.809998,27.990000,49.009998,63.580002,85.570000,62.869999,142.300003,133.169998,59.480000,89.809998,184.539993,61.730000,133.699997,48.709999,300.119995,129.750000
2024-01-09,185.139999,375.790009,53.139999,140.949997,261.339996,586.200012,48.049999,103.629997,160.080002,149.259995,139.889999,235.960007,150.210007,501.869995,261.750000,61.299999,139.733994,59.400002,275.820007,235.300003,81.629997,56.090000,68.309998,273.769989,226.259995,83.989998,72.849998,170.660004,33.630001,383.739990,263.329987,186.770004,132.929993,92.059998,66.750000,106.230003,52.950001,77.320000,794.520020,14.590000,19.120001,33.330002,35.310001,12.900000,161.630005,538.369995,29.400000,162.309998,312.869995,459.299988,51.279999,86.059998,902.690002,135.933853,195.940002,421.010010,69.580002,75.059998,71.989998,151.369995,346.190002,290.869995,42.139999,75.160004,11.840000,36.540001,136.690002,138.039993,135.899994,93.080002,485.709991,226.479996,181.649994,72.529999,485.059998,151.759995,143.426910,149.300003,60.000000,53.103333,73.739998,123.639999,143.770004,193.089996,64.379997,80.820000,139.270004,141.330002,70.669998,253.539993,99.669998,145.699997,112.760002,34.509998,48.560001,57.459999,116.070000,127.169998,154.309998,32.970001,44.770000,292.290009,225.759995,102.777336,42.320000,29.320000,91.220734,393.220001,94.620003,239.479996,256.410004,302.970001,457.459991,239.410004,247.250000,159.940002,204.100006,548.020020,57.660000,357.429993,48.209000,89.669998,16.950001,40.562325,368.609985,137.720001,159.220001,11.030000,91.449997,88.389999,406.690002,38.680000,41.700001,53.939999,268.089996,195.929993,297.510010,167.110001,31.928869,146.229996,31.940001,223.419998,497.320007,62.009998,99.089996,71.870003,84.129997,36.439999,76.349998,93.699997,27.820000,48.279999,63.270000,85.330002,58.000000,142.149994,133.070007,59.290001,89.589996,183.110001,61.529999,133.619995,48.230000,296.899994,128.339996
2024-01-10,186.190002,382.769989,54.349998,142.279999,264.130005,591.030029,47.470001,103.919998,161.229996,148.539993,139.309998,238.820007,158.044998,505.179993,263.260010,62.307499,142.860001,61.369999,276.809998,244.210007,80.970001,56.110001,68.180000,282.040009,225.399994,83.949997,71.260002,171.020004,33.599998,381.959991,264.559998,184.970001,128.940002,91.480003,65.820000,107.389999,52.730000,76.599998,792.359985,14.460000,18.920000,33.369999,35.360001,12.930000,161.869995,537.640015,28.990000,164.889999,307.720001,459.079987,50.660000,84.500000,906.159973,136.799606,198.770004,423.760010,70.110001,74.730003,73.150002,153.729996,356.799988,294.089996,42.560001,75.769997,11.830000,36.310001,134.059998,137.619995,135.960007,94.139999,484.100006,226.770004,182.520004,72.580002,480.910004,154.520004,148.451111,149.940002,60.200001,53.763332,73.080002,123.269997,144.089996,189.639999,63.150002,80.550003,135.669998,141.369995,69.330002,254.770004,98.690002,144.500000,111.180000,34.070000,48.450001,56.799999,114.989998,124.769997,152.839996,32.570000,43.939999,293.350006,227.839996,103.511574,42.110001,29.709999,90.551842,393.709991,94.769997,240.889999,253.979996,302.070007,460.779999,239.220001,250.809998,161.220001,203.639999,549.679993,57.439999,370.470001,47.833000,89.290001,16.870001,40.749767,367.000000,137.630005,159.210007,10.970000,89.500000,88.230003,405.880005,37.950001,41.299999,53.380001,266.959991,197.389999,298.399994,168.860001,31.874477,147.289993,31.650000,226.110001,499.940002,62.279999,99.279999,71.830002,82.540001,36.639999,76.129997,94.320000,27.610001,47.930000,62.720001,85.589996,58.360001,144.679993,133.550003,59.110001,90.730003,183.710007,61.709999,136.529999,48.650002,295.220001,129.130005
2024-01-11,185.589996,384.630005,54.821999,142.080002,271.380005,597.489990,47.639999,104.769997,162.160004,148.020004,139.029999,240.649994,161.744995,498.459991,266.790009,62.935001,145.292007,62.250000,278.970001,242.160004,80.820000,61.349998,68.500000,284.519989,228.520004,83.779999,71.809998,170.300003,33.150002,379.750000,264.029999,185.029999,128.339996,90.510002,65.260002,109.260002,52.730000,76.260002,792.609985,14.390000,18.570000,32.610001,34.849998,12.720000,161.149994,539.679993,28.400000,163.779999,307.390015,454.989990,50.220001,85.389999,915.969971,137.169266,196.710007,430.079987,68.639999,73.949997,73.139999,155.179993,356.529999,294.149994,41.869999,74.650002,11.710000,35.860001,133.860001,135.220001,136.770004,95.250000,485.480011,226.979996,182.149994,71.879997,482.829987,154.979996,150.242020,150.509995,59.810001,53.703335,72.779999,123.820000,142.020004,190.410004,63.060001,80.559998,138.490005,142.720001,69.470001,257.420013,98.669998,145.279999,111.000000,34.189999,48.799999,57.130001,114.980003,128.000000,155.389999,32.459999,43.590000,292.059998,222.660004,103.615326,42.259998,29.840000,91.070236,390.220001,94.800003,243.419998,253.970001,305.100006,462.640015,237.559998,250.850006,159.250000,202.470001,551.700012,57.790001,369.670013,49.223000,89.449997,16.230000,40.552952,367.619995,137.740005,161.539993,10.540000,91.279999,89.150002,405.959991,37.520000,41.029999,53.639999,264.589996,198.020004,297.420013,168.190002,31.698746,146.389999,30.879999,224.360001,497.329987,60.720001,97.150002,70.580002,80.400002,36.209999,74.839996,91.250000,27.020000,47.110001,61.000000,82.120003,57.119999,144.380005,131.320007,59.270000,89.980003,182.750000,61.790001,134.000000,47.919998,290.350006,125.870003
2024-01-12,185.919998,388.470001,54.709999,142.649994,271.929993,596.539978,47.119999,106.599998,165.800003,146.559998,140.199997,242.440002,162.619995,494.399994,268.500000,63.007500,145.835999,62.439999,283.239990,237.000000,79.370003,63.549999,70.459999,283.350006,230.770004,83.790001,73.209999,169.050003,32.799999,377.750000,264.170013,182.039993,127.699997,89.699997,65.230003,110.489998,54.849998,76.510002,799.599976,14.200000,18.280001,31.639999,34.360001,12.520000,162.389999,521.510010,28.700001,162.399994,305.010010,438.709991,50.310001,86.379997,933.200012,134.280151,198.940002,433.399994,67.120003,73.760002,72.169998,154.619995,355.709991,293.470001,41.209999,73.860001,11.460000,35.259998,134.639999,135.759995,136.580002,95.029999,479.940002,225.500000,182.160004,69.589996,482.079987,153.919998,146.902222,150.600006,60.389999,53.773335,73.120003,124.169998,140.910004,190.639999,63.389999,80.910004,134.809998,143.300003,69.559998,258.299988,99.949997,147.270004,111.699997,34.480000,49.950001,58.060001,116.050003,131.500000,157.460007,32.540001,42.770000,290.410004,217.699997,103.583397,38.470001,28.570000,90.401337,386.510010,94.870003,242.110001,253.630005,304.589996,460.320007,237.149994,248.570007,158.309998,202.460007,559.179993,56.340000,374.489990,49.216000,90.349998,16.480000,40.290535,364.899994,137.919998,161.679993,10.650000,90.660004,88.760002,408.920013,37.639999,40.939999,53.369999,264.130005,198.919998,302.510010,168.889999,31.602510,145.550003,30.030001,223.960007,495.880005,61.040001,98.459999,71.419998,81.489998,36.070000,75.410004,91.620003,27.080000,47.330002,61.310001,82.790001,56.880001,146.619995,131.550003,58.900002,91.930000,182.539993,62.160000,137.080002,49.110001,295.029999,126.250000
2024-01-16,183.630005,390.269989,56.382000,142.490005,269.190002,597.679993,47.060001,106.570000,166.960007,158.740005,141.119995,241.500000,166.024994,509.679993,277.559998,63.314999,145.511993,62.000000,280.890015,240.559998,78.449997,62.650002,69.099998,286.290009,232.179993,82.660004,72.010002,167.990005,32.119999,380.450012,265.239990,180.970001,127.519997,85.970001,64.309998,106.559998,55.389999,75.870003,791.380005,13.920000,17.950001,31.200001,33.610001,12.250000,160.520004,519.150024,28.320000,161.479996,306.940002,438.790009,50.000000,85.989998,937.320007,131.459137,192.990005,437.489990,66.010002,72.989998,71.430000,153.160004,358.429993,291.089996,40.700001,71.860001,11.460000,35.389999,137.820007,135.960007,137.080002,95.870003,470.730011,226.339996,182.389999,69.620003,476.010010,152.990005,145.692154,149.789993,59.990002,53.943333,72.849998,123.070000,141.070007,191.529999,62.830002,80.430000,129.759995,143.559998,69.099998,255.380005,97.690002,143.690002,108.639999,33.509998,48.299999,56.619999,112.139999,129.300003,154.119995,31.270000,41.680000,287.230011,200.520004,102.130882,37.470001,28.719999,90.000000,385.350006,93.260002,241.740005,253.699997,298.380005,460.750000,234.770004,245.039993,155.330002,201.369995,561.130005,52.400002,367.459991,48.124001,93.050003,16.440001,40.384254,368.339996,137.149994,161.880005,10.350000,90.599998,88.440002,406.649994,36.009998,38.900002,53.099998,260.450012,199.039993,300.079987,170.800003,30.845188,143.759995,27.870001,222.380005,495.829987,60.349998,98.029999,70.320000,80.980003,35.700001,74.459999,91.559998,26.809999,46.759998,60.910000,82.570000,56.240002,145.529999,129.970001,58.340000,91.320000,180.149994,61.439999,138.679993,49.349998,294.850006,126.559998
2024-01-17,182.679993,389.470001,56.053001,141.470001,271.440002,596.099976,46.060001,106.430000,166.080002,160.169998,139.320007,238.470001,165.029999,507.869995,275.390015,62.247501,145.507996,60.619999,281.320007,236.970001,77.070000,61.650002,67.949997,276.269989,225.330002,81.849998,72.010002,167.089996,31.799999,377.179993,266.630005,181.000000,126.080002,84.410004,63.450001,105.739998,54.860001,74.690002,787.429993,13.840000,17.940001,31.730000,33.790001,12.240000,160.429993,524.940002,28.150000,162.039993,308.480011,447.760010,49.980000,86.480003,929.130005,129.922180,190.899994,433.760010,64.070000,72.580002,69.839996,151.710007,355.700012,291.160004,40.669998,71.139999,11.270000,35.009998,137.160004,135.399994,135.600006,94.389999,468.399994,227.699997,183.520004,67.839996,472.760010,151.960007,144.820908,149.940002,59.990002,53.689999,73.300003,123.320000,138.740005,191.539993,63.090000,80.959999,126.279999,144.169998,68.919998,252.660004,96.980003,143.119995,107.570000,33.240002,47.889999,56.220001,110.629997,126.309998,152.000000,30.809999,41.090000,278.630005,203.059998,101.260971,37.139999,28.110001,88.695648,378.609985,92.419998,237.259995,250.220001,295.380005,456.049988,233.080002,243.289993,154.559998,200.160004,550.320007,54.230000,368.369995,48.033001,90.339996,16.410000,39.690723,359.239990,136.619995,160.380005,10.160000,90.309998,87.650002,406.750000,34.730000,38.240002,52.470001,260.140015,197.440002,300.880005,169.050003,30.577406,143.080002,27.180000,221.259995,493.100006,58.270000,96.830002,69.629997,79.730003,35.590000,73.570000,90.550003,26.330000,46.169998,60.090000,81.309998,54.759998,142.119995,126.860001,57.209999,89.639999,178.380005,60.200001,135.559998,48.020000,294.500000,123.190002
2024-01-18,188.630005,393.869995,57.106998,143.479996,274.459991,593.700012,46.740002,108.699997,166.839996,162.669998,145.289993,241.179993,167.884995,494.339996,279.010010,64.389999,149.192001,61.410000,285.679993,239.419998,77.959999,61.259998,67.320000,283.109985,227.910004,81.220001,72.519997,167.419998,31.730000,376.910004,268.140015,179.789993,124.919998,83.900002,62.720001,106.279999,54.639999,74.309998,795.260010,13.200000,17.950001,31.600000,33.240002,12.240000,161.210007,516.340027,28.090000,163.300003,309.079987,411.980011,50.090000,86.400002,930.000000,130.583664,190.500000,432.980011,65.199997,74.250000,69.860001,153.500000,357.899994,294.359985,40.790001,70.940002,10.990000,34.580002,135.990005,132.509995,137.470001,94.750000,477.450012,232.679993,185.710007,68.559998,475.500000,152.529999,145.517914,148.139999,60.160000,54.413334,72.910004,123.040001,137.399994,191.470001,63.310001,80.830002,127.660004,143.350006,68.739998,253.649994,96.800003,141.820007,106.930000,33.310001,48.560001,56.470001,110.089996,125.959999,151.800003,30.680000,41.080002,281.899994,211.610001,102.593773,38.090000,30.030001,88.996658,381.390015,93.680000,240.119995,252.779999,300.149994,465.700012,233.190002,244.070007,156.529999,201.910004,563.369995,53.669998,376.130005,48.530998,92.209999,16.400000,39.868790,364.549988,138.029999,159.860001,10.280000,90.650002,87.940002,407.850006,34.619999,38.209999,52.599998,260.029999,200.460007,306.369995,166.399994,30.686192,144.949997,26.750000,225.119995,503.000000,57.650002,95.860001,68.769997,78.199997,35.299999,73.209999,89.400002,25.930000,45.480000,59.650002,80.400002,54.000000,141.830002,126.260002,56.119999,89.010002,177.500000,59.720001,134.539993,47.599998,290.970001,121.959999
2024-01-19,191.559998,398.670013,59.491001,146.380005,280.880005,611.549988,48.150002,109.669998,171.479996,174.229996,151.960007,248.639999,168.869995,517.309998,292.140015,65.877502,149.822006,60.900002,289.989990,242.960007,81.349998,63.200001,69.040001,290.540009,231.289993,81.279999,73.360001,170.309998,32.220001,382.200012,270.899994,183.169998,127.980003,85.339996,63.779999,109.500000,55.040001,75.860001,805.440002,13.940000,18.620001,32.590000,34.209999,12.720000,161.679993,503.559998,28.280001,164.770004,302.059998,401.529999,50.110001,87.290001,933.400024,132.178986,188.380005,435.019989,65.849998,74.040001,70.320000,155.339996,362.410004,300.529999,41.130001,71.000000,11.200000,35.509998,132.220001,130.479996,137.630005,95.500000,484.019989,233.669998,187.380005,69.150002,472.570007,155.300003,146.960312,147.570007,59.830002,54.126667,72.849998,122.769997,138.139999,190.460007,63.150002,80.379997,125.830002,142.220001,68.190002,253.949997,96.949997,142.240005,107.870003,33.970001,49.639999,56.419998,110.169998,128.160004,152.979996,30.370001,40.970001,285.279999,215.020004,103.599365,37.279999,29.990000,90.100334,382.720001,94.910004,244.600006,255.509995,303.450012,470.369995,229.210007,246.529999,156.889999,202.429993,572.030029,54.189999,383.450012,48.294998,93.059998,16.670000,40.627930,371.100006,137.720001,163.100006,10.350000,91.180000,87.879997,407.380005,34.580002,38.770000,52.810001,260.640015,199.869995,304.019989,166.789993,30.828451,141.389999,27.360001,226.080002,505.480011,57.259998,95.559998,68.949997,77.699997,35.040001,72.879997,89.860001,26.010000,45.320000,59.480000,80.029999,53.410000,141.619995,128.440002,56.520000,89.849998,180.429993,60.560001,137.339996,48.049999,291.920013,123.349998
2024-01-22,193.889999,396.510010,59.653999,145.990005,280.299988,603.590027,48.220001,110.099998,172.830002,168.179993,152.869995,250.789993,172.824997,541.710022,295.730011,66.650002,150.490005,62.660000,289.880005,245.589996,84.680000,62.009998,69.589996,298.660004,240.850006,84.550003,73.919998,170.110001,32.549999,385.959991,271.200012,185.009995,129.679993,85.730003,63.630001,110.639999,54.830002,74.309998,794.020020,14.200000,19.070000,33.169998,34.560001,12.930000,162.470001,512.989990,28.309999,165.389999,305.029999,409.649994,49.570000,78.430000,942.830017,135.097275,191.199997,440.109985,66.010002,74.839996,72.019997,154.779999,356.690002,298.410004,41.060001,73.489998,11.200000,35.320000,134.820007,131.020004,138.229996,95.129997,481.890015,237.380005,188.449997,70.160004,476.899994,157.699997,150.309784,147.860001,59.570000,54.130001,73.120003,122.339996,140.360001,188.259995,63.180000,80.419998,125.199997,142.740005,51.689999,251.630005,96.820000,142.490005,108.059998,34.430000,50.680000,56.740002,110.639999,129.119995,154.440002,30.709999,41.180000,288.670013,214.929993,104.732643,36.980000,30.160000,90.317726,384.589996,96.139999,243.899994,257.690002,305.640015,473.519989,233.880005,250.690002,158.600006,203.460007,578.880005,54.900002,381.779999,48.570999,95.080002,16.799999,40.880974,373.149994,137.570007,164.429993,10.470000,89.029999,88.779999,406.470001,35.000000,37.480000,53.560001,260.929993,200.869995,307.480011,170.440002,31.125523,142.139999,27.620001,227.279999,508.040009,56.849998,95.059998,68.820000,77.260002,34.860001,71.699997,89.199997,25.809999,45.070000,58.930000,79.480003,52.779999,142.020004,128.740005,55.580002,88.940002,181.220001,60.299999,140.580002,48.439999,293.649994,123.410004
